District,Variety,Month,Year,Modal_Price_(Rs./Quintal)
Chandrapur,Other,Jan,2018,5050
Chandrapur,Other,Jan,2017,5460
Chandrapur,Other,Feb,2018,4625
Chandrapur,Other,Dec,2017,4975
Chandrapur,Other,Apr,2017,5300
Chandrapur,Other,Oct,2017,4050
Chandrapur,Other,Nov,2017,4425
Chandrapur,Other,Mar,2017,5450
Chandrapur,Other,Jan,2018,4981
Chandrapur,Other,Jan,2017,5430
Chandrapur,Other,Feb,2018,4625
Chandrapur,Other,Dec,2017,5000
Chandrapur,Other,Apr,2017,5295
Chandrapur,Other,Nov,2017,4385
Chandrapur,Other,Mar,2017,5375
Chandrapur,Other,Jan,2018,4945
Chandrapur,Other,Jan,2017,5400
Chandrapur,Other,Feb,2018,4621
Chandrapur,Other,Feb,2017,5625
Chandrapur,Other,Dec,2017,4980
Chandrapur,Other,Apr,2017,5300
Chandrapur,Other,Nov,2017,4375
Chandrapur,Other,Mar,2017,5375
Chandrapur,Other,Jan,2018,4925
Chandrapur,Other,Jan,2017,5425
Chandrapur,Other,Feb,2018,4651
Chandrapur,Other,Feb,2017,5625
Chandrapur,Other,Dec,2017,4925
Chandrapur,Other,Nov,2017,4361
Chandrapur,Other,Mar,2017,5350
Chandrapur,Other,Jan,2018,4941
Chandrapur,Other,Jan,2017,5410
Chandrapur,Other,Feb,2018,4625
Chandrapur,Other,Feb,2017,5625
Chandrapur,Other,Apr,2017,5275
Chandrapur,Other,Mar,2017,5350
Chandrapur,Other,Jan,2018,4971
Chandrapur,Other,Jan,2017,5450
Chandrapur,Other,Feb,2018,4675
Chandrapur,Other,Feb,2017,5650
Chandrapur,Other,Dec,2017,4800
Chandrapur,Other,Nov,2017,4350
Chandrapur,Other,Jan,2018,5075
Chandrapur,Other,Jan,2017,5525
Chandrapur,Other,Feb,2018,4625
Chandrapur,Other,Feb,2017,5690
Chandrapur,Other,Dec,2017,4775
Chandrapur,Other,Apr,2017,5450
Chandrapur,Other,Nov,2017,4325
Chandrapur,Other,May,2017,5100
Chandrapur,Other,Jan,2018,4991
Chandrapur,Other,Jan,2017,5500
Chandrapur,Other,Feb,2018,4715
Chandrapur,Other,Feb,2017,5640
Chandrapur,Other,Dec,2017,4725
Chandrapur,Other,Apr,2017,5425
Chandrapur,Other,Nov,2017,4295
Chandrapur,Other,May,2017,4801
Chandrapur,Other,Mar,2017,5400
Chandrapur,Other,Jan,2017,5430
Chandrapur,Other,Feb,2018,4671
Chandrapur,Other,Feb,2017,5661
Chandrapur,Other,Dec,2017,4670
Chandrapur,Other,Apr,2017,5400
Chandrapur,Other,Nov,2017,4310
Chandrapur,Other,Mar,2018,4380
Chandrapur,Other,Mar,2017,5450
Chandrapur,Other,Jan,2018,4951
Chandrapur,Other,Jan,2017,5425
Chandrapur,Other,Feb,2018,4690
Chandrapur,Other,Feb,2017,5600
Chandrapur,Other,Dec,2017,4625
Chandrapur,Other,Apr,2017,5400
Chandrapur,Other,Nov,2017,4325
Chandrapur,Other,May,2017,5000
Chandrapur,Other,Mar,2018,4410
Chandrapur,Other,Mar,2017,5500
Chandrapur,Other,Jan,2018,4991
Chandrapur,Other,Jan,2017,5400
Chandrapur,Other,Feb,2018,4691
Chandrapur,Other,Feb,2017,5565
Chandrapur,Other,Dec,2017,4625
Chandrapur,Other,Apr,2017,5420
Chandrapur,Other,Nov,2017,4320
Chandrapur,Other,May,2017,5200
Chandrapur,Other,Mar,2018,4385
Chandrapur,Other,Mar,2017,5585
Chandrapur,Other,Jan,2018,5021
Chandrapur,Other,Jan,2017,5400
Chandrapur,Other,Feb,2018,4675
Chandrapur,Other,Feb,2017,5500
Chandrapur,Other,Dec,2017,4555
Chandrapur,Other,Apr,2017,5425
Chandrapur,Other,Nov,2017,4325
Chandrapur,Other,Mar,2018,4485
Chandrapur,Other,Mar,2017,5560
Chandrapur,Other,Jan,2018,5005
Chandrapur,Other,Jan,2017,5410
Chandrapur,Other,Feb,2018,4651
Chandrapur,Other,Feb,2017,5620
Chandrapur,Other,Dec,2017,4535
Chandrapur,Other,Apr,2017,5425
Chandrapur,Other,Nov,2017,4315
Chandrapur,Other,Mar,2018,4481
Chandrapur,Other,Mar,2017,5550
Chandrapur,Other,Jan,2018,5005
Chandrapur,Other,Jan,2017,5380
Chandrapur,Other,Feb,2018,4725
Chandrapur,Other,Feb,2017,5655
Chandrapur,Other,Dec,2017,4545
Chandrapur,Other,Apr,2017,5475
Chandrapur,Other,May,2017,5135
Chandrapur,Other,Mar,2018,4475
Chandrapur,Other,Mar,2017,5555
Chandrapur,Other,Jan,2018,5011
Chandrapur,Other,Jan,2017,5350
Chandrapur,Other,Feb,2018,4795
Chandrapur,Other,Feb,2017,5635
Chandrapur,Other,Dec,2017,4491
Chandrapur,Other,Apr,2017,5475
Chandrapur,Other,Nov,2017,4311
Chandrapur,Other,May,2017,5175
Chandrapur,Other,Mar,2018,4460
Chandrapur,Other,Mar,2017,5575
Chandrapur,Other,Jan,2018,5025
Chandrapur,Other,Jan,2017,5320
Chandrapur,Other,Feb,2018,4791
Chandrapur,Other,Feb,2017,5625
Chandrapur,Other,Dec,2017,4491
Chandrapur,Other,Apr,2017,5500
Chandrapur,Other,Nov,2017,4321
Chandrapur,Other,May,2017,5250
Chandrapur,Other,Mar,2018,4475
Chandrapur,Other,Mar,2017,5590
Chandrapur,Other,Jan,2018,5001
Chandrapur,Other,Jan,2017,5310
Chandrapur,Other,Feb,2018,4775
Chandrapur,Other,Feb,2017,5625
Chandrapur,Other,Dec,2017,4485
Chandrapur,Other,Apr,2017,5450
Chandrapur,Other,Nov,2017,4275
Chandrapur,Other,Mar,2017,5550
Chandrapur,Other,Jan,2018,5000
Chandrapur,Other,Jan,2017,5250
Chandrapur,Other,Feb,2018,4750
Chandrapur,Other,Feb,2017,5630
Chandrapur,Other,Dec,2017,4465
Chandrapur,Other,Apr,2017,5400
Chandrapur,Other,Nov,2017,4135
Chandrapur,Other,Mar,2018,4475
Chandrapur,Other,Mar,2017,5600
Chandrapur,Other,Jan,2018,5051
Chandrapur,Other,Jan,2017,5190
Chandrapur,Other,Feb,2017,5600
Chandrapur,Other,Dec,2017,4440
Chandrapur,Other,Apr,2017,5475
Yavatmal,Other,Oct,2017,4350
Yavatmal,Other,Mar,2017,5680
Yavatmal,Other,Jan,2018,4900
Yavatmal,Other,Jan,2017,5540
Yavatmal,Other,Oct,2017,4300
Yavatmal,Other,Nov,2017,4570
Yavatmal,Other,Mar,2017,5680
Yavatmal,Other,Jan,2017,5600
Yavatmal,Other,Dec,2017,5150
Yavatmal,Other,Oct,2017,4450
Yavatmal,Other,Nov,2017,4540
Yavatmal,Other,Mar,2017,5750
Yavatmal,Other,Dec,2017,5250
Yavatmal,Other,Apr,2017,5300
Yavatmal,Other,Oct,2017,4450
Yavatmal,Other,Nov,2017,4570
Yavatmal,Other,Jan,2017,5740
Yavatmal,Other,Feb,2017,5700
Yavatmal,Other,Dec,2017,5280
Yavatmal,Other,Nov,2017,4550
Yavatmal,Other,Jan,2017,5700
Yavatmal,Other,Feb,2017,5750
Yavatmal,Other,Dec,2017,5280
Yavatmal,Other,Apr,2017,5350
Yavatmal,Other,Oct,2017,4400
Yavatmal,Other,Feb,2018,4600
Yavatmal,Other,Dec,2017,5280
Yavatmal,Other,Apr,2017,5350
Yavatmal,Other,Nov,2017,4600
Yavatmal,Other,Jan,2017,5600
Yavatmal,Other,Feb,2017,5650
Yavatmal,Other,Dec,2017,5170
Yavatmal,Other,Apr,2017,5400
Yavatmal,Other,Oct,2017,4200
Yavatmal,Other,Nov,2017,4500
Yavatmal,Other,Mar,2017,5680
Yavatmal,Other,Jan,2018,5050
Yavatmal,Other,Jan,2017,4380
Yavatmal,Other,Feb,2018,4760
Yavatmal,Other,Apr,2017,5400
Yavatmal,Other,Oct,2017,4100
Yavatmal,Other,Nov,2017,4600
Yavatmal,Other,Mar,2017,5690
Yavatmal,Other,Jan,2018,5050
Yavatmal,Other,Jan,2017,5700
Yavatmal,Other,Feb,2018,4800
Yavatmal,Other,Dec,2017,5130
Yavatmal,Other,Nov,2017,4500
Yavatmal,Other,Mar,2017,5580
Yavatmal,Other,Jan,2018,5100
Yavatmal,Other,Feb,2018,4800
Yavatmal,Other,Feb,2017,5540
Yavatmal,Other,Dec,2017,5280
Yavatmal,Other,Apr,2017,5450
Yavatmal,Other,Oct,2017,4150
Yavatmal,Other,Nov,2017,4500
Yavatmal,Other,Mar,2017,5700
Yavatmal,Other,Feb,2018,4800
Yavatmal,Other,Feb,2017,5540
Yavatmal,Other,Dec,2017,5100
Yavatmal,Other,Apr,2017,5400
Yavatmal,Other,Nov,2017,4520
Yavatmal,Other,Mar,2017,5750
Yavatmal,Other,Jan,2018,5150
Yavatmal,Other,Feb,2018,4800
Yavatmal,Other,Feb,2017,5500
Yavatmal,Other,Dec,2017,4980
Yavatmal,Other,Apr,2017,5400
Yavatmal,Other,Jan,2018,5100
Yavatmal,Other,Dec,2017,4980
Yavatmal,Other,Apr,2017,5400
Yavatmal,Other,Oct,2017,4150
Yavatmal,Other,Nov,2017,4450
Yavatmal,Other,May,2017,5100
Yavatmal,Other,Mar,2017,5650
Yavatmal,Other,Jan,2018,5100
Yavatmal,Other,Jan,2017,5490
Yavatmal,Other,Feb,2017,5520
Yavatmal,Other,Dec,2017,5050
Yavatmal,Other,Apr,2017,5400
Yavatmal,Other,Oct,2017,4150
Yavatmal,Other,Nov,2017,4450
Yavatmal,Other,May,2017,5100
Yavatmal,Other,Mar,2017,5700
Yavatmal,Other,Jan,2018,5100
Yavatmal,Other,Jan,2017,5410
Yavatmal,Other,Feb,2017,5620
Yavatmal,Other,Apr,2017,5400
Yavatmal,Other,Oct,2017,4150
Yavatmal,Other,Nov,2017,4450
Yavatmal,Other,Mar,2017,5500
Yavatmal,Other,Jan,2018,5100
Yavatmal,Other,Jan,2017,5380
Yavatmal,Other,Feb,2018,4850
Yavatmal,Other,Dec,2017,5050
Yavatmal,Other,Nov,2017,4450
Yavatmal,Other,May,2017,5100
Yavatmal,Other,Mar,2017,5500
Yavatmal,Other,Jan,2018,5100
Yavatmal,Other,Feb,2018,4800
Yavatmal,Other,Feb,2017,5620
Yavatmal,Other,Apr,2017,5400
Yavatmal,Other,Oct,2017,4150
Yavatmal,Other,Nov,2017,4450
Yavatmal,Other,Jan,2017,5500
Yavatmal,Other,Feb,2018,4850
Yavatmal,Other,Feb,2017,5620
Yavatmal,Other,Dec,2017,4900
Yavatmal,Other,Oct,2017,4150
Yavatmal,Other,Nov,2017,4450
Yavatmal,Other,May,2017,5100
Yavatmal,Other,Jan,2018,5150
Yavatmal,Other,Jan,2017,5570
Yavatmal,Other,Feb,2017,5750
Yavatmal,Other,Dec,2017,4800
Yavatmal,Other,Apr,2017,5400
Yavatmal,Other,Oct,2017,4150
Yavatmal,Other,May,2017,5100
Yavatmal,Other,Jan,2018,5280
Yavatmal,Other,Jan,2017,5570
Yavatmal,Other,Dec,2017,4800
Yavatmal,Other,Apr,2017,5400
Yavatmal,Other,Oct,2017,4150
Yavatmal,Other,Nov,2017,4450
Yavatmal,Other,May,2017,5200
Yavatmal,Other,Mar,2017,5550
Yavatmal,Other,Jan,2018,5100
Yavatmal,Other,Jan,2017,5520
Yavatmal,Other,Feb,2017,5580
Yavatmal,Other,Dec,2017,4850
Yavatmal,Other,Apr,2017,5400
Yavatmal,Other,Oct,2017,4150
Yavatmal,Other,Nov,2017,4450
Yavatmal,Other,Mar,2017,5550
Yavatmal,Other,Jan,2018,5100
Yavatmal,Other,Jan,2017,5470
Yavatmal,Other,Feb,2018,4750
Yavatmal,Other,Apr,2017,5400
Yavatmal,Other,Oct,2017,4200
Yavatmal,Other,Nov,2017,4460
Yavatmal,Other,May,2017,5250
Yavatmal,Other,Mar,2018,4750
Yavatmal,Other,Mar,2017,5550
Yavatmal,Other,Jan,2018,5100
Yavatmal,Other,Jan,2017,5450
Yavatmal,Other,Feb,2018,4750
Yavatmal,Other,Feb,2017,5570
Yavatmal,Other,Dec,2017,4700
Yavatmal,Other,Nov,2017,4450
Yavatmal,Other,May,2017,5150
Yavatmal,Other,Mar,2018,4750
Yavatmal,Other,Mar,2017,5700
Yavatmal,Other,Jan,2018,5100
Yavatmal,Other,Feb,2017,5580
Yavatmal,Other,Dec,2017,4710
Yavatmal,Other,Apr,2017,5500
Yavatmal,Other,Oct,2017,4200
Yavatmal,Other,Nov,2017,4500
Yavatmal,Other,Mar,2018,4809
Yavatmal,Other,Mar,2017,5650
Yavatmal,Other,Jan,2017,5490
Yavatmal,Other,Feb,2017,5590
Yavatmal,Other,Dec,2017,4680
Yavatmal,Other,Apr,2017,5550
Yavatmal,Other,Nov,2017,4350
Yavatmal,Other,May,2017,5150
Yavatmal,Other,Mar,2018,4800
Yavatmal,Other,Mar,2017,5630
Yavatmal,Other,Jan,2018,5100
Yavatmal,Other,Jan,2017,5420
Yavatmal,Other,Feb,2018,4750
Yavatmal,Other,Feb,2017,5570
Yavatmal,Other,Dec,2017,4680
Yavatmal,Other,Apr,2017,5550
Yavatmal,Other,May,2017,5250
Yavatmal,Other,Mar,2018,4800
Yavatmal,Other,Jan,2018,5175
Yavatmal,Other,Jan,2017,5410
Yavatmal,Other,Feb,2018,4750
Yavatmal,Other,Dec,2017,4680
Yavatmal,Other,Apr,2017,5400
Yavatmal,Other,May,2017,5280
Yavatmal,Other,Jan,2018,5080
Yavatmal,Other,Jan,2017,5350
Yavatmal,Other,Feb,2017,5660
Yavatmal,Other,Dec,2017,4690
Yavatmal,Other,Nov,2017,4350
Yavatmal,Other,May,2017,5200
Yavatmal,Other,Jan,2018,5100
Yavatmal,Other,Jan,2017,5450
Yavatmal,Other,Feb,2018,4650
Yavatmal,Other,Feb,2017,5730
Yavatmal,Other,Apr,2017,5500
Yavatmal,Other,Nov,2017,4300
Yavatmal,Other,May,2017,5150
Yavatmal,Other,Mar,2017,5620
Yavatmal,Other,Jan,2018,5100
Yavatmal,Other,Jan,2017,5420
Yavatmal,Other,Feb,2018,4800
Yavatmal,Other,Feb,2017,5700
Yavatmal,Other,Dec,2017,4560
Yavatmal,Other,Nov,2017,4250
Yavatmal,Other,Mar,2018,4500
Yavatmal,Other,Mar,2017,5600
Yavatmal,Other,Jan,2018,5100
Yavatmal,Other,Jan,2017,5420
Yavatmal,Other,Feb,2018,4800
Yavatmal,Other,Feb,2017,5580
Yavatmal,Other,Apr,2017,5450
Dhule,Varalaxmi,Jan,2017,5700
Dhule,Varalaxmi,Jan,2017,5800
Dhule,Varalaxmi,Jan,2017,5745
Dhule,Varalaxmi,Jan,2017,5000
Dhule,Varalaxmi,Jan,2017,5600
Dhule,Varalaxmi,Jan,2017,4600
Dhule,Varalaxmi,Feb,2017,5500
Wardha,Other,Oct,2017,3950
Wardha,Other,Mar,2017,5350
